name,symbol,category,chains,tvl,change_1h,change_1d,change_7d,mcap,url,description
Blend Backstop V2,-,Insurance,Stellar,0.0,,,,,https://www.blend.capital,Insurance pool for lending markets created with Blend.
xApp,-,Staking Pool,CrossFi,0.0,,,,,https://xapp.ms/,"xApp - is a core foundation protocol lets you swap, bridge assets, acquire tokens, add liquidity and join our staking program for CrossFi Chain rewards. Earn extra platform crypto rewards from network transaction fees"
XFI Native Staking Protocol,-,Staking Pool,CrossFi,0.0,,,,,https://xficonsole.com/,Native Staking is a protocol that enables users to stake XFI connecting EVM and Cosmos parts of CrossFI Ecosystem
Palm Economy,PALM,Farm,Cardano,0.0,,,,,https://palmeconomy.io,"Enabling one of the first tokenized commodities platforms, aiming to empower inclusion in emerging markets."
ApeChainStake,-,Yield,ApeChain,0.0,,,,,https://www.apechainstake.io,"ApeChainStake.io is the NFT staking platform on ApeChain. Holders of BAYC, MAYC and BAKC can earn daily yield on their deposited $APE."
BOOKUSD,-,CDP,Binance,0.0,,,,,https://app.bookusd.com/,"Decentralized stablecoin on BSC. Borrow BUD with BOOK, earn BUSS by staking BUD, and earn BUD by staking BUSS"
MatStake,-,Staking Pool,Matchain,0.0,,,,,https://matstake.io/,"MatStake is a staking protocol on Matchain that supports both delegate and liquid staking. Users can stake MAT tokens to earn rewards through validator pools or mint stMAT for liquid yield. It features auto-compounding, NFT-owned pools, and flexible unstaking options, enabling secure and efficient staking within the Matchain ecosystem"
KavaLake,-,Liquid Staking,Kava,0.0,,,,,https://kavalake.xyz,KavaLake is a liquid staking protocol on Kava EVM that mints kKAVA in exchange for WKAVA. It allows users to earn staking rewards while remaining liquid and composable across DeFi.
Embr Bridge,-,Canonical Bridge,Embr,0.0,,,,,https://embr.fun/,"Embr is built on Initia's Intervowen Stack. Users can bridge assets into Embr using either Initia's native bridge or Gas.zip, depending on their source chain."
Vies Token,VIES,Ponzi,Cronos,0.0,,,,792761.8874116538,https://viescoin.xyz/home,Vies bridges lives with blockchain.
Quadratic Accelerator,-,Launchpad,Polygon,0.0,,,,,https://q-acc.giveth.io/,"Quadratic Accelerator (q/acc) is a chain-sponsored launchpad for real projects, featuring built-in vesting, price protection mechanisms, and curated cohorts. Each launch is backed by grant funding and designed for long-term alignment between teams and token holders"
Chips,-,RWA,Kadena,0.0,,,,,https://chips.finance,"Earn real Bitcoin, Kadena, and Litecoin/DOGE by staking tokenized ASIC hashrate (cTokens). Chips lets you stake cTokens, fuel them with kWATT tokens, and mine crypto — all verifiable on-chain"
Prophet.fun,-,Prediction Market,Solana,0.0,,,,,https://prophet.fun/,"Prophet.fun is a fast, on-chain prediction platform built on Solana. Bet on crypto price swings, whale wallet moves, narrative shifts on Crypto Twitter, and degen roulette-style markets"
Teralend,-,Lending,Flare,0.0,,,,,https://teralend.finance/,Teralend is an open lending and borrowing protocol on Flare
FAET,FAET,Farm,Lisk,0.0,,,,,https://faet.io,Faet is a decentralized metaverse engine with modular NFT and staking contracts built on Ethereum
Nova Fox,NFX,Launchpad,Cronos,0.0,,,,117978.50020865412,https://www.novalaunch.app,"Nova is a next-generation multichain Web3 ecosystem, combining a powerful Launchpad and immersive GameFi platform — all built around the utility-rich, deflationary token $NFX"
Raga Finance,-,Yield Aggregator,Berachain,0.0,,,,,https://app.raga.finance/,"Raga Finance brings institutional-grade structured products to help DeFi users maximize returns. Our one-click vaults simplify access to advanced yield strategies like autocompounding, looping, and more."
Turtle Cronos,TURTLE,Meme,Cronos,0.0,,,,103106.9009030199,https://turtleoncro.com/,"Turtle on Cronos is a memecoin and that is driven by the community. Our focuses are onboarding, spreading awareness, and welcoming people to the cronos blockchain through NFTs, memes, good vibes, and safe trading"
HyperVault,-,Yield Aggregator,Hyperliquid L1,0.0,,,,,https://app.hypervault.finance/,Hypervault Finance is the premier multichain DeFi hub for yield. Hypervault allows users to deposit capital which is then deployed by Hypervault across various different DeFi protocols in order to deliver the best yield to the end user
RedStone Oracles,RED,Oracle,Ethereum,0.0,,,,,https://redstone.finance/,"RedStone is a modular, multi-chain blockchain oracle protocol delivering secure, gas-efficient price feeds—including for liquid staking and real-world assets—across a variety of plug‑and‑play integration models (push, pull, AVS), with ultra-fast variants like Bolt and seamless compatibility via decentralized DDL"
SQD.ai,SQD,Developer Tools,Arbitrum,0.0,,,,,https://www.sqd.ai/,"SQD.ai is a decentralized, scalable blockchain data network offering fast, maintained access to on-chain data via the SQD Network infrastructure, powered by developer tools like the Squid SDK and backed by a hosted solution, SQD Cloud"
Kadena Cabinet,-,Governance Incentives,Kadena,0.0,,,,,https://www.kadena.io/cabinet,"Kadena Cabinet is a community advisory board where users can lock their $KDA to gain the ability to vote in polls on ecosystem-based proposals. Through their participation in polls, users can earn $KDA rewards."
Orion Aggregator,ORN,DEX Aggregator,,0.0,,,,,https://orion.xyz,"Liquidity Nodes are the building blocks on which the Delta Neutral Liquidity Provisioning (DNLP) system is built. The Liquidity Nodes make their liquidity available to users by providing 1:1 quotes with those of the CEXs in a completely decentralized manner, while earning a delta neutral yield."
Vault Tech,$VAULT,Services,Ethereum,0.0,,,,48385.76488456087,,"Vault offers AI Escrow, seamless OTC trades and NLP-driven multi-chain Privacy Swap. Reap benefits as a token holder."
Pond0x,PNDC,DEX Aggregator,"Ethereum, Solana",0.0,,,,8347193.623806893,http://pond0x.com/,"Pond DEX is a platform that aggregates liquidity for swaps at optimal rates, returning generated fees as claimable rewards"
Blitz Perps,-,Derivatives,Blast,0.0,,,,,https://blitz.exchange,Blazing fast orderbook for spot and futures trading built on Blast
BFX (Blast Futures),-,Derivatives,Blast,0.0,,,,,https://bfx.trade/,Blast Futures Exchange (BFX) is a fully integrated perpetual futures exchange with native yield. BFX offers the best rewards and liquidity
ALTA Finance,-,RWA Lending,"Base, Polygon",0.0,,,,,https://alta.finance/how-it-works,Web3 platform for investing in real-world assets using $USDC
Staking Rewards srETH,-,Indexes,Ethereum,0.0,,,,,https://www.stakingrewards.com/sreth,"Staking Rewards ETH (srETH) is a robust Ethereum Liquid Staking Index, which minimises volatility with a more predictable yield. srETH is owned and managed by the Staking Rewards team and powered by Spool V2 Smart Vault technology"
LessGas,-,Launchpad,Map,0.0,,,,,https://lessgas.xyz,"Bitcoin Layer2 inscription platform with ultra-low gas fees,zero failures,and zero congestion."
Alien Finance,ALIEN,Lending,Blast,0.0,,,,,https://alien.finance,"Alien Finance is a cutting-edge lending protocol that has been making waves in DeFi. With a focus on innovation, capital efficiency, and user-friendliness, Alien Finance aims to revolutionize the way users utilize capital by lending protocols."
Clone Protocol,-,Dexs,Solana,0.0,,,,,,Bringing non-native token liquidity to Solana through cloned assets
MVL Staking,MVL,Yield,"Ethereum, Binance",0.0,,,,42901260.57540969,https://mvlbridge.io/,"For the past few years, MVL has successfully operated 'TADA', a fast-growing ride-hailing service in Southeast Asia, and 'ONiON Mobility', which develops and operates electric vehicle production and energy infrastructure. MVL is in the process of connecting this to the blockchain ecosystem. MVL Staking rewards are based on the actual business profits of TADA and ONiON. MVL uses Ethereum and BSC and has single staking and LP staking. It is divided into staking with daily rewards and staking with lock up"
Blastex,-,Farm,Blast,0.0,,,,,,"Blastex is the crypto Super Dex, powered by Blast, where you can explore the benefits of bonding and ETH staking, divide the profit from the platform into the Treasury and earn additional Blast points."
Armada Staking,-,Farm,Solana,0.0,,,,,,Armada staking is an open sourced protocol that allows Solana projects to add staking to their tokenomics with minimal effort. It is part of a suite of tooling that allows projects to focus on their core product instead of building token mechanisms.
Altr Lend,-,Lending,Polygon,0.0,,,,,https://lend.altr.trade/,"The Altr Lending platform introduces an approach to leveraging luxury collectibles as financial assets, blending high-value collectibles and financial services"
Crypto Valleys,-,Gaming,Blast,0.0,,,,,https://cryptovalleys.io,"Farm, Adventure, Compete, Craft & Trade. "
Akropolis,AKRO,Yield,Ethereum,0.0,,,,197318.6715218694,,DeFi yield farming aggregator and Dollar Cost Averaging tool that offers synthetic savings and high yield “accounts” aimed at DeFi-curious users with no deep technical knowledge and some understanding of Ethereum and crypto.
Rosy Stake,ROSY,Farm,Sapphire,0.0,,,,,https://rosytoken.com,"Rosy is the first memecoin on Oasis Network. Rosy's ""Burnt Steak"" protocol"" is a memecoin hype protool that allows ROSY token holders to stake and earn Carbon points and to increase the token's deflationary rate."
Blastbrrr,BRRR,Farm,Blast,0.0,,,,,https://blastbrrr.com,"Yield go BRRR. Mint ""BRRR"" to join no-loss yield competition."
Munchables,-,Farm,Blast,0.0,,,,,https://www.munchables.app,munchables is a unique crypto strategy game fused with evolving NFTs.
Openswap VSL,-,Dexs,RSS3,0.0,,,,,https://openswap.fi/pools,The first DEX build top on RSS3 Mainnet VSL.
POWERCITY Core Protocol,WATT,Farm,Pulse,0.0,,,,0.0,https://www.core.powercity.io/,The CORE is the central staking platform for the $WATT Token through which revenue collected from all the DApps in the POWERCITY ecosystem can be shared with stakers.
Onino Farm,ONI,Farm,Binance,0.0,,,,555296.6808606785,,The ONINO Farm allows you to utilize your $ONI token for staking and yield farming.
BlastName,BNS,Domains,Blast,0.0,,,,,,The 1st decentralized domain name built on Blast
HELIX Finance,-,RWA Lending,Ethereum,0.0,,,,,https://helixfinance.io/,HELIX is an RWA protocol leveraging Big-Data and proprietary credit analytics to connect on-chain investors with uncorrelated and sustainable yields from real-world assets.
Flast Protocol,-,Liquid Staking,Blast,0.0,,,,,,"Flast Protocol stands out as the pioneering project in restaking, leveraging BLAST - Ethereum Layer 2 as our foundation. Its main objective is to develop financial tools that optimize and maximize yield within a specific market segment."
Cate Ventures,-,Farm,Binance,0.0,,,,,,Cate Ventures - Cate Launchpad
OptionBlitz,BLX,Options,Arbitrum,0.0,,,,,,"DeFi binary, barrier, vanilla options and perpetuals. 40+ crypto, metals, FX and stocks. 2 minute to 24h maturity options. 1-click gasless trading supported. Multi-lang, multi-collateral support. Staking program and aggressive affiliate program."
Meeds Finance,MEED,Farm,Ethereum,0.0,,,,11241640.320103476,https://www.meeds.io/,Meeds Finance is building a decentralized engagement platform for the future of work.
SavmDEX,SAD,Dexs,BEVM,0.0,,,,,,"SavmDEX - Empower Your Trades with SavmDEX, build on BEVM"
Frogswap AMM,-,Dexs,Degen,0.0,,,,,https://frogswap.xyz,Uniswap V2 fork on Degen Chain
Hero Blaze,MUDOL2,Gaming,Binance,0.0,,,,,https://heroblaze3kd.io/staking,Hero Blaze is a BNB Chain based casual RPG mobile game integrated with Play and Earn
Thorchain Lending,-,CDP,Thorchain,0.0,,,,,https://linktr.ee/thorchain,"THORChain Lending provides USD-denominated loans against native assets as collateral, with no interest or expiry"
Rockswap,ROCK,Dexs,Bitrock,0.0,,,,1598.3056247546133,https://rock-swap.io,Rockswap is the official DEX for the Bitrock Blockchain ecosystem.
Crunchy Liquid Staking,crDAO,Liquid Staking,Tezos,0.0,,,,,https://crunchy.network,"Crunchy provides DeFi services and solutions on Tezos to projects, developers, and end users. We like to think of ourselves as a DeFi-as-a-Service (DaaS) platform. Crunchy is maintained by independent developers and is governed by CrDAO holders."
Frogswap Farm,-,Farm,Degen,0.0,,,,,https://frogswap.xyz/farms,Stake tokens and LP tokens to earn Frog
RealT RMM Marketplace V2,REG,Lending,xDai,0.0,,-100.0,,,https://rmm.realtoken.network/markets/,"RMM V3, building on Aave V3, is a specialized platform for lending and borrowing that leverages RealTokens - tokens tied to real estate assets - as collateral. Users can use these RealTokens to borrow stablecoins, merging real estate investment with the DeFi space. This innovative approach offers a streamlined way for property investors to maintain liquidity and leverage their investments in the digital finance realm."
Love.io,LOVE,SoFi,"Ethereum, Pulse, Binance",0.0,,,,0.0,https://love.io,"Love.io is a decentralized protocol for peer to peer value transfer connecting Web3, with traditional Social Media and E-Commerce platforms. The protocol enables peer-to-peer micro-tipping and to earn LOVE loyalty rewards through sophisticated dApps. The protocol enables micro-tipping on X.com, Youtube, Twitch, Instagram, Facebook and much more."
SingularityNet AGIX Staking,AGIX,Staking Pool,Cardano,0.0,,,,21172757.411686003,https://staking.singularitynet.io/howitworks,"By staking AGIX tokens, you support the operations of our blockchain network and in doing so you will be rewarded with more AGIX tokens for your contributions"
Gracy Staking,GRACY,Staking Pool,"Ethereum, Base",0.0,,,,0.0,https://staking.gracy.io/,"Gracy is launching GRACY Staking system, where token holders will be incentivized to deposit their tokens and be rewarded for participating in stabilizing token price to activate the Gracy platform.Staking rewards will be paid out from the predefined reward pool, and the exact amount of reward will be jointly determined by the Gracy team and the community through snapshot voting"
PopFi,-,Derivatives,Solana,0.0,,,,,,"PopFi is a decentralized trading platform built on the Solana blockchain, specializing in perpetual futures and binary options. Leveraging the Pyth Oracle, PopFi provides accurate and reliable pricing, ensuring high levels of capital efficiency. The platform is distinguished by its use of synthetic leverages, allowing users to engage in trades with up to 200x leverage."
BracketX,-,Derivatives,Arbitrum,0.0,,,,,https://app.bracketx.fi/,Simple range-bound products to make money in any volatility condition
Meme Dollar,PINA,Algo-Stables,Ethereum,0.0,,,,0.0,https://www.dontdiememe.com/pina,"$Pina is an essential part of our dual-coin system, serving as a utility token that drives activity and innovation on our platform. By incentivizing artists to “drop” their artworks, promoting community collaborations, and rewarding participation in games and staking, Pina helps to support and grow our NFT marketplace.In addition to its role as an incentivizing force, $Pina is also a stable dollar pegged to the value of $1"
Panther Protocol,ZKP,Services,"Polygon, Ethereum",0.0,,,,4355561.339762563,https://www.pantherprotocol.io/,Panther is a cross-protocol layer that uses zero-knowledge technology to build DeFi solutions that meet regulatory requirements and satisfy users' on-chain data privacy needs. The goal of Panther is to allow seamless access to DeFi and create a cross-chain-supported architecture that serves different use cases
Yield24,-,Liquid Staking,Binance,0.0,,,,,https://y24.io/,"Y24 is a governance token that maximise yield on LST liquid staking tokens through RWA's, lending, borrowing, Governance, and trenches, providing up to 56% yield"
Solana Miner,-,Staking Pool,Solana,0.0,,,,,,"Solana Miner allows users to deposit $SOL for miner activation, with returns based on TVL and user strategy. Earnings are guided by a '6/1 strategy' and market-driven algorithms"
ArtdeFinance,ADF,Yield,Polygon,0.0,,,,0.0,https://artdefinance.io,Seeding is an Art de Finance's unique staking service that allows artists and Seeding participants to share ADF token' staking profit as ecosystem participation reward
Creo Engine,CREO,Gaming,Binance,0.0,,,,870002.3266439352,https://creoengine.com/,Connecting worlds in a one-size-fits-all gaming hub & leveling up web3 gaming experience for your benefit
Bank AI,BANK,Services,Ethereum,0.0,,,,,https://bankai.app,"Bank AI ecosystem provides a comprehensive suite of crypto services built on layers of technologies, ensuring a secure, scalable and efficient environment for crypto enthusiast to build, launch and integrate many crypto services, without needing blockchain coding skills."
Pyth Network,PYTH,Oracle,Solana,0.0,,,,,https://pyth.network/,"Secure your smart contracts with reliable, low-latency market data from institutional sources. Build apps with high-fidelity oracle feeds designed for mission-critical systems."
FirepotSwap,-,Dexs,AirDAO,0.0,,,,,https://airdao.io/firepot/swap,FirepotSwap is one of in-house dApps of AirDAO Ecosystem. AirDAO is a decentralized autonomous organization governing the AMB-NET blockchain and its network of dApps.
Bow Leverage,-,Leveraged Farming,Kujira,0.0,,,,,https://bow.kujira.network,"BOW Leverage allows you to provide liquidity with just one side of the liquidity pool, borrowing the remaining assets from GHOST. The total assets are deposited into BOW, and the minted LP tokens are held as collateral."
Xenwave,STRAT,Dexs,Bitnet,0.0,,,,,https://xenwave.com,"Xenwave is the all-powerful app where you can unleash your creativity, productivity, and socialize on the Web 3.0"
Ispolink,ISP,Gaming,"Ethereum, Binance, Manta",0.0,,,,851207.0673244103,https://www.ispolink.com/,Ispolink is a leading ecosystem of AI and Gaming products developing the Future of Work on Web3
NinjaRoll,ROLL,Luck Games,Injective,0.0,,,,,https://ninjaroll.org,"NinjaRoll is a decentralized gaming platform built on Injective. Unlike traditional games that operate in black boxes, NinjaRoll runs on smart contracts that are fair, transparent, non-custodial, and immutable."
Hyperion Exchange,-,Derivatives,Zkfair,0.0,,,,,,"HyperionX, as the first perp DEX on the ZKFair network, distinguishes itself with 100% original code, all-chain liquidity, lowest fees, and faster token listing compared to other DEXs. HyperionX is dedicated to providing pioneering, fair, and decentralized trading experiences."
Kinetix Derivatives V2,KAI,Derivatives,Kava,0.0,,,,,https://kinetix.finance/home,A DeFi Hub for Kava
Sygma,-,Bridge,Ethereum,0.0,,,,,https://buildwithsygma.com,"Sygma is a modular, open-source, cross-chain connectivity protocol. With Sygma, developers can easily extend their applications across EVM, Substrate, and beyond"
NinjaVault,-,Yield Aggregator,Injective,0.0,,,,,https://ninjavault.co/,"NinjaVault is your go-to portfolio manager, designed to seamlessly track your DeFi assets. With NinjaVault, users can invest in smart vaults boasting compounding yields and trade tokens at unparalleled rates using our decentralized exchange aggregator"
Octopus Network,OCT,Restaking,Near,0.0,,,,928956.912077748,https://oct.network/,"The Octopus Network is a multi-chain Web3 infrastructure that empowers appchains with flexible and affordable share security, trust-minimized interoperability, and more"
Iagon,IAG,Services,Cardano,0.0,,,,19700351.01177553,https://iagon.com,"Iagon is an AI-driven shared storage and compute economy, bridging decentralization with compliance"
WEMIX on Kroma,-,Liquid Staking,Kroma,0.0,,,,,https://wemixonkroma.xyz,Liquid Staking Service: Offers liquid staking for WEMIX.e tokens on the Kroma network.
0xScans,SCAN,Developer Tools,Ethereum,0.0,,,,,,"Leveraging AI and automated testing, this revolutionary smart contract analysis tool provides a fast and detailed list of errors, along with the immediate generation of detailed audit reports. These reports outline vulnerabilities and offer actionable insights."
Yuzu Market,-,Lending,Horizen EON,0.0,,,,,https://www.yuzu.market/,Decentralized lending protocol on EON
BlackrockFund,BTC,Reserve Currency,Ethereum,0.0,,,,,https://www.blackrockfund.finance,State of the art Defi Hedge Fund with disruptive debase mechanism
Metastrike,MTS,Gaming,Binance,0.0,,,,9269.80983463229,https://metastrike.io,"Metastrike is a Metaverse FPS Blockchain Game project that includes many essential and advanced features of a shooting game, with VR feature gameplay and high effort investment in both visuals and gameplay."
DengenDex,DDD,Dexs,Degen,0.0,,,,,,The Portal of Decentralized Trading Protocol on Degen Chain
DegenFund,DFund,Farm,Degen,0.0,,,,0.0,,"Degen Fund is on a mission to amplify liquidity within the DEGEN chain while nurturing and expanding the local community. Our goal is to foster new opportunities throughout the ecosystem, injecting our unique twist into established mechanics and protocols to shake things up."
Papparico Finance,-,Farm,Cronos,0.0,,,,,https://papparico.finance/home,"Papparico is a decentralised finance which combines crypto assets investments and gaming finance, bringing an innovative user experience."
Rock Staking,-,Staking Pool,Bitrock,0.0,,,,,https://stake.rock-swap.io/,Stake $ROCK and $WROCK to earn
Stack,-,CDP,re.al,0.0,,,,,https://www.stackmore.xyz/,Stack Finance is a borrowing and leverage platform that uses a variety of crypto native and real world asset tokens as collateral to borrow the stablecoin $MORE
Common Wealth,WLTH,Launchpad,Base,0.0,,,,2034228.62030851,https://joincommonwealth.xyz/,Early-stage VC access for the 99%. Fully decentralised. Fully on-chain. The way it was meant to be.
LineHub Perps,-,Derivatives,Linea,0.0,,,,,https://linehub.io/,Derivatives platform on Linea
Danzo App,DANZO,Gaming,Cardano,0.0,,,,0.0,https://danzo.gg/#/arena,"Danzo App is a gamified DeFi platform which includes the Danzo Arena where users can deposit tokens, borrow against holdings, and share in trading and withdrawal fees and the Danzo Casino, a one-of-a-kind degen’s paradise built on Cardano."
Sturgeon,-,Yield,re.al,0.0,,,,,,Sturgeon is an LP optimiser built ontop of Pearl Finance
Aurus,AX,RWA,Ethereum,0.0,,,,,https://aurus.io/marketplace?token=tXAU,"Aurus is a UK foundation that provides the software, network and crypto infrastructure for global precious metals businesses to merge with the future of finance, in the form of DeFi and Web3 applications - giving them high-tech products, a huge addressable market and passive rewards"
re.al protocol,RWA,RWA,re.al,0.0,,,,,https://www.re.al,"The DeFi-native L2 for tokenized RWAs, using off-chain yields to build deep onchain liquidity."
Kosmos,KOS,Yield,AirDAO,0.0,,,,,https://star-fleet.io/kosmos/marketplace,Kosmos is a bond marketplace that allows users to create and sell bonds as well as earn rewards for using it. Kosmos establishes a liquid marketplace of bonds for supported tokens and rewards users with $KOS for platform participation.
Ducata,DUCA,Yield,Arbitrum,0.0,,,,,https://ducaswap.com,"DUCA, a unique utility token functioning as programmatic money, with its value based on top-performing international fiat currencies, ensuring stability, protection against inflation, and sustainable yield in DeFi."
OPEN Ticketing Ecosystem,OPN,Farm,"Ethereum, Polygon",0.0,,,,1088121.531409529,https://onopen.xyz,"The home of onchain ticketing. Bringing accessible onchain benefits to millions of event attendees, organizers and artists around the world."
MAHA.xyz,MAHA,CDP,"Base, Ethereum",0.0,,,,272334.41254592553,https://maha.xyz/,"MAHA (previously known as MahaDAO) is a community-powered decentralized organization. Our mission is to create a stablecoin that is deeply rooted into the Ether-sphere. With integrations towards LRTs, Lending Protocols and DeFi for growth"
Bracket Escrow Staking,-,Farm,"Ethereum, Arbitrum",0.0,,,,,https://www.bracket.fi/,Bracket Is Liquid Staked DeFi. Backed By Binance Labs.
Arrow Markets,ARROW,Options,Avalanche,0.0,,,,,https://arrow.markets,"We are the first Hybrid Options platform, seamlessly fusing CeFi convenience with DeFi transparency. NO complexity, ALL opportunity #CatchTheArrow"
Bitdrome Finance,-,Dexs,BEVM,0.0,,,,,https://app.bitdrome.finance/#/bevm/swap,"Bitdrome Finance combines new generation (NG) AMM from Curve Finance and the ve(3,3) flywheel mechanism.The best place to farm and trade with your ₿ assets."
Umoja Synths,UMJA,Synthetics,Arbitrum,0.0,,,,,https://umoja.xyz/,"Umoja is DeFi's structured product and trade execution layer, offering seamless access to low-risk, high-yield crypto assets through 'smartcoins. These innovative, crypto-collateralized digital assets are designed to protect principal while generating sustainable yields, making wealth creation effortless and accessible to everyone"
Poolz Vesting,POOLX,Launchpad,"Binance, Base, Arbitrum, Ethereum, Manta, Telos, Polygon, Coti, Avalanche, Unichain, Moonbeam",0.0,,,,,https://www.poolz.finance,Blockchain Agnostic Launchpad
Astra,AST,Dexs,AirDAO,0.0,,,,2292.2980699547697,https://star-fleet.io/astra/swap,"Astra DEX is a decentralized AMM and P2P Marketplace for users of the AirDAO ecosystem to trade via liquidity pools and direct sale. Astra is designed around a lock-and-reward model to create liquidity for users. Unlike other DEX's, Astra pioneers single-sided liquidity pools where users provide only one currency to a capped LP. Double-sided liquidity pools are also available and are not capped, but offer lower rewards. In return, Astra will reward users with ecosystem tokens like $AMB, $BOND, $KOS, and more. Alongside the first DEX on AirDAO, Astra also launches the $AST token"
Firoza Finance,-,Lending,HAQQ,0.0,,,,,https://firoza.finance,"Liberty finance and HAQQ network have jointly created Firoza Finance, to enable investment in pools to generate a range of returns with varying risk."
Finceptor,FINC,Launchpad,Binance,0.0,,,,164205.54389467422,https://finceptor.app/,"Finceptor is a token launch, liquidity generation and treasury building platform."
JVault,JVT,Farm,TON,0.0,,,,0.0,https://jvault.xyz,JVaults allows projects to create staking pools and reward holders for long-term asset holding.
Paxe Protocol,PAXE,Farm,Binance,0.0,,,,0.0,https://www.paxe.io,"PAXE is a cutting-edge, multi-chain Native Yield portal designed to revolutionize the way users earn yields in the decentralized finance (DeFi) space. By seamlessly integrating with various blockchain networks, PAXE offers a unified platform for depositing and staking tokens across multiple farms, maximizing yield generation and providing unparalleled investment opportunities."
Arrland,RUM,Gaming,Polygon,0.0,,,,74279.76381669736,https://arrland.com/,Pirates of the Arrland is a Play2Earn competetive 3D game project combining DeFi and on-chain farming.
The Graph,GRT,Developer Tools,"Ethereum, Arbitrum",0.0,,,,331113439.806796,https://thegraph.com/,The Graph is a web3 protocol for organizing and accessing blockchain data
Genesis DAO,GEN,Farm,Ethereum,0.0,,,,,https://www.genesisdao.io,Genesis is a treasury-backed DeFi protocol with variable on-chain APY rewards
TAOlie,TAOlie,Staking Pool,Solana,0.0,,,,88514.08075967083,https://taolie.ai/,"TAOlie is a leading DePIN player on the Solana ecosystem, offering One-Click Bittensor Mining and a Decentralized Compute Marketplace Utility. Committed to democratizing access to decentralized compute power, TAOlie enables incentivized machine learning for everyone through effortless 1-click deployment from our platform"
AlphPad,APAD,Launchpad,Alephium,0.0,,,,37905.327795009965,https://alphpad.com,AlphPad The Premier Launchpad on Alephium - Elevating Projects to New Heights!
IBC,-,Bridge,,0.0,,,,,https://www.ibcprotocol.dev,"IBC is a blockchain interoperability protocol used by 110+ chains. It enables secure, permissionless, feature-rich cross-chain interactions."
Z Protocol Masterchef,ZP,Yield,Scroll,0.0,,,,,https://app.zprotocol.xyz,"Z Protocol is a cutting-edge DeFi platform on the Scroll network, featuring a DEX, yield farming, NFT staking, liquidity pools, and a vault system. Our goal is to create a stable ecosystem where users can easily participate in DeFi activities, fostering growth and innovation within our community."
BeeBase,BEE,Ponzi,Base,0.0,,,,,,"$Bee, a BASE Memecoin, introduces a revolutionary mining mechanism set to innovate the game on Base Chain."
Step Finance,STEP,Portfolio Tracker,Solana,0.0,,,,810719.5472269569,https://step.finance/,"STEP tokens staked in Step Finance, which tracks wallet positions and enables on-chain actions like staking, sending, swapping, and compounding"
AirDAO Hera pool,-,Chain,AirDAO,0.0,,,,,https://airdao.io/staking/,"Hera pool is one of in-house dApps of AirDAO Ecosystem. AirDAO is a decentralized autonomous organization governing the AMB-NET blockchain and its network of dApps. As the first DAO to encompass an entire L1 blockchain ecosystem, AirDAO is building an integrated suite of digital products and services that strip away the needless complexity from Web3 and bring its benefits to the average consumer via a single, easy-to-use web interface."
Zenon Finance,-,Dexs,Degen,0.0,,,,,,A one-stop unified DEX for the Degens on Degen L3
Infinity Hedge Fund,IHF,Farm,Base,0.0,,,,,https://app.infinityhedgefund.com/#/dashboard,First Echo Deflation token: a game theory token with ultra deflationary design and unique debase mechanism
Iskra Fi,ISK,Farm,Klaytn,0.0,,,,500901.5040502427,https://iskra.world/stake-info,Iskra is a DeFi protocol that grows the value of its collection of DeFi fan coin assets and generates real yield for its users
Lumin Finance,LUMIN,Lending,Arbitrum,0.0,,,,,https://lumin.finance,"Lumin is a decentralised peer-to-peer fixed rate lending and borrowing protocol. Launched on Arbitrum and powered by the $LUMIN token, for revenue sharing and DAO governance."
Bevmswap,-,Dexs,BEVM,0.0,,,,,https://bevmswap.xyz/liquidity,"Bevmswap is an AMM DEX on BEVM Chain, EVM-compatible."
Oxbull,OXB,Launchpad,Binance,0.0,,,,,https://oxbull.tech/app,"In Oxbull, staking is a method for users to qualify for IDOs or Private Sale whilst providing an APR of 10%"
Nimbora Lending,-,Lending,Starknet,0.0,,,,,https://www.nimbora.io/,Smooth sailing to 1-click DeFi. The best place to earn and borrow.
Zero1 Labs,DEAI,Developer Tools,Ethereum,0.0,,,,1298092.3496325403,https://z1labs.ai,Zero1 is a DeAI ecosystem creating a new economic primitive.
Neo Tokyo,BYTE,Gaming,Ethereum,0.0,,,,0.0,https://neotokyo.codes/,"The Crypto Gaming Illuminati - Builders, Developers, Founders, and Investors creating the metaverse from the heart of The Citadel"
Bido Finance,-,Liquid Staking,BEVM,0.0,,,,,https://app.bido.finance,Bido is a liquid-staking protocol for BTC on the BEVM network.
Zeepr,ZEEP,Farm,"Arbitrum, CORE, Binance, Manta, Polygon, Zkfair",0.0,,,,,https://www.zeepr.io,"Zeepr is the world's first decentralized perpetual contract protocol that supports both Coin-margin and U-margin, amplifying traders' profits."
Grizzly Trade V2,GHNY,Derivatives,Binance,0.0,,,,,,"Grizzly Trade is a decentralized exchange that provides spot and perpetual trading with professional features and deep liquidity on many large-cap crypto assets, offering a seamless trading experience. Our platform aims to become the most user-friendly derivatives hub for traders who want full ownership over their funds and a CEX-like trading experience."
zkLite Exchange,-,Dexs,zkSync,0.0,,,,,https://zklite.io,A Layer 2 decentralized order-book exchange (DEX) on zkSync Lite
Helix Markets,-,Dexs,ICP,0.0,,,,,https://www.helixmarkets.io/,"Bridging Web2 speed and Web3 security with a hybrid multi-chain orderbook exchange for seamless, secure trading."
